M: 18
Instance: 1
Algorithm: NSGA-II
Iteration: 900
Population Size: 1000
Running Time: 1.06e+05 seconds
Distance; Skill Score; IsValid
599.7; 8.759214431234245; True; 
603.3; 8.76477371691104; True; 
611.3; 8.76767522402796; True; 
616.9; 8.776773802412107; True; 
624.2; 8.780461332861718; True; 
626.2; 8.790918195214578; True; 
629.3; 8.79386020134267; True; 
631.8; 8.800304577556199; True; 
632.1; 8.808143425761491; True; 
634.2; 8.824256037629683; True; 
635.5; 8.825945143203848; True; 
636.2; 8.831613855309099; True; 
638; 8.847572659142113; True; 
649.6; 8.869642344651595; True; 
653.6; 8.88320703335239; True; 
657.1; 8.931966114728173; True; 
672.9; 8.948950610245548; True; 
676.5; 8.969415912353982; True; 
697.4; 8.974465635737243; True; 
698; 8.99638031323341; True; 
707.9; 9.003029470553617; True; 
712.3; 9.003460532109507; True; 
714; 9.009450895798693; True; 
714.3; 9.016197353512439; True; 
720.8; 9.019946681678842; True; 
722.7; 9.062205808819712; True; 
725.1; 9.066325925362039; True; 
733.8; 9.085647288296856; True; 
733.9; 9.089551882886454; True; 
735.9; 9.104487111312395; True; 
742.3; 9.126131407261985; True; 
742.8; 9.137670537236755; True; 
778.9; 9.182699903336042; True; 
794.4; 9.200303182981585; True; 
803.7; 9.224014811372864; True; 
816.2; 9.287577809078705; True; 
839.3; 9.294466226161592; True; 
839.3; 9.305566313515303; True; 
855.5; 9.312811826212087; True; 
856.7; 9.313234291694725; True; 
863.3; 9.32221929473392; True; 
863.3; 9.339848783037636; True; 
865.6; 9.350829273582967; True; 
877.6; 9.366236123718293; True; 
904.7; 9.37254380075907; True; 
904.8; 9.406369835469267; True; 
919.3; 9.415307292225567; True; 
921.2; 9.434728541779757; True; 
922.8; 9.477121254719663; True; 
959.4; 9.493876110852822; True; 
972.6; 9.503518312724074; True; 
989.5; 9.524006445557372; True; 
995.3; 9.591732238951836; True; 
1048; 9.598024072334189; True; 
1050; 9.615739688619154; True; 
1074; 9.66162340922923; True; 
1103; 9.661812685537262; True; 
1110; 9.68421679513888; True; 
1121; 9.76282855318909; True; 
1166; 9.790355546414386; True; 
1202; 9.79733680077535; True; 
1219; 9.81003078640584; True; 
1225; 9.821120323776825; True; 
1238; 9.82795052830263; True; 
1327; 9.880699289218702; True; 
1408; 9.893095666096228; True; 
1435; 9.915716337945994; True; 
1491; 9.964872208637775; True; 
1539; 9.967547976218862; True; 
1601; 10.019116290447073; True; 
1734; 10.095866453478543; True; 
