M: 16
Instance: 1
Algorithm: NSGA-II
Iteration: 800
Population Size: 1000
Running Time: 9.05e+04 seconds
Distance; Skill Score; IsValid
22.67; -0.6424462802569195; True; 
24.56; -0.4878494630779677; True; 
33.45; 0.4312028845565159; True; 
34.47; 0.4416951356407175; True; 
34.48; 0.4784221877400814; True; 
35.31; 0.6085260335771938; True; 
37.31; 0.7085908451503435; True; 
38.26; 0.8344842853348045; True; 
39.43; 1.2808059283936668; True; 
47.01; 1.420945405921973; True; 
49.11; 1.5145477526602864; True; 
49.12; 1.597804842404292; True; 
52.8; 1.6667986836661743; True; 
52.96; 1.7155855518931968; True; 
53.16; 1.7166709755601364; True; 
53.17; 1.9345994382180738; True; 
55.08; 1.955832010232422; True; 
55.15; 2.096214585346406; True; 
56; 2.1376705372367546; True; 
57.04; 2.1778249718646823; True; 
57.11; 2.211921084308509; True; 
61.98; 2.227629649571009; True; 
63.69; 2.238547887681328; True; 
63.94; 2.2607866686549762; True; 
63.95; 2.316599302093861; True; 
64.01; 2.36716948853468; True; 
64.56; 2.3998467127129217; True; 
67.56; 2.412964271996662; True; 
68.38; 2.42209716313171; True; 
68.49; 2.4473131088235682; True; 
68.76; 2.4480876666923415; True; 
68.96; 2.486146996806573; True; 
69; 2.5232260419657013; True; 
70.05; 2.5995555909859807; True; 
70.84; 2.6976651626476738; True; 
72.59; 2.7746629225378214; True; 
72.69; 2.7772817916710153; True; 
73.73; 2.867231714518894; True; 
74.64; 2.914766136925852; True; 
75.68; 2.9332341287148083; True; 
77.46; 2.9636461864848442; True; 
79.55; 2.9706722426897194; True; 
79.58; 2.9795938958489305; True; 
83.78; 2.992155711042617; True; 
85.24; 3.0253058652647695; True; 
85.28; 3.0484418035504053; True; 
85.6; 3.077367905284156; True; 
86.87; 3.1003705451175634; True; 
87.59; 3.164055291893451; True; 
89.5; 3.1942367487238297; True; 
90.35; 3.2377949932739227; True; 
90.42; 3.256958152560932; True; 
90.6; 3.309417225778139; True; 
91.27; 3.3302107845715287; True; 
91.34; 3.3484995702838383; True; 
91.53; 3.3525683861793087; True; 
92.24; 3.3948017771627104; True; 
93.17; 3.396896449142524; True; 
93.3; 3.4014005407815446; True; 
93.4; 3.4519398693651038; True; 
95.31; 3.499549625905148; True; 
96.06; 3.500785172917455; True; 
98.01; 3.520352504083318; True; 
98.98; 3.5474054596674893; True; 
101.1; 3.6028193424326993; True; 
105.7; 3.6196150057428067; True; 
107.6; 3.6344772701607315; True; 
108.4; 3.648945182165672; True; 
109; 3.6840370374865206; True; 
109.3; 3.719497016610582; True; 
110; 3.7224693858840308; True; 
110.2; 3.75762374590839; True; 
111.6; 3.7579271831133294; True; 
111.9; 3.7740788007525197; True; 
112.1; 3.8535156967569293; True; 
112.9; 3.8652224562901782; True; 
113.6; 3.8885725968575997; True; 
114.3; 3.89614025144202; True; 
114.4; 3.9166644645413964; True; 
114.8; 3.958038016098337; True; 
115.8; 3.9804578922760996; True; 
118.4; 3.987129767659898; True; 
118.8; 3.996424103955091; True; 
119.3; 4.015359755409214; True; 
119.5; 4.02938377768521; True; 
121; 4.030599721965951; True; 
123.4; 4.073351702386901; True; 
124.5; 4.073351702386901; True; 
126.5; 4.082426300860773; True; 
126.8; 4.0891983668051495; True; 
127.3; 4.095169351431755; True; 
128.7; 4.164055291893451; True; 
131.3; 4.171433900943008; True; 
132.3; 4.198657086954423; True; 
133.3; 4.206556044099029; True; 
133.8; 4.209783014848515; True; 
133.9; 4.249687427805302; True; 
134.4; 4.311541958401195; True; 
136.6; 4.334252642334231; True; 
137.4; 4.342620042553348; True; 
138.8; 4.3780343224573315; True; 
138.9; 4.399673721481038; True; 
139.7; 4.403806610547422; True; 
140.1; 4.413969971748061; True; 
141; 4.417803722639881; True; 
143.7; 4.423737249982329; True; 
144.2; 4.435525851498655; True; 
145.5; 4.444357125656028; True; 
145.6; 4.449478399187365; True; 
145.7; 4.451018452155457; True; 
145.9; 4.4699692094999595; True; 
149.2; 4.477265995424853; True; 
149.5; 4.47798897625089; True; 
