M: 14
Instance: 1
Algorithm: NSGA-II
Iteration: 700
Population Size: 1000
Running Time: 5.968e+04 seconds
Distance; Skill Score; IsValid
177.9; 6.348888723071438; True; 
178.1; 6.359456020120986; True; 
178.7; 6.364926033789976; True; 
178.8; 6.381115080709851; True; 
181.4; 6.3870337012823635; True; 
181.4; 6.396896449142524; True; 
182.7; 6.399673721481038; True; 
182.9; 6.415974411376566; True; 
187.4; 6.438384107034714; True; 
188.1; 6.443262987458695; True; 
189.2; 6.4604467838807205; True; 
191; 6.468790262099611; True; 
191.2; 6.481299273332856; True; 
193.6; 6.481729196960016; True; 
195.1; 6.496791315700042; True; 
195.3; 6.5060989599284405; True; 
195.6; 6.520352504083318; True; 
197; 6.523746466811565; True; 
197.2; 6.527758752520972; True; 
198.2; 6.559786968200557; True; 
203.1; 6.577721524509021; True; 
206.2; 6.598571663482141; True; 
206.9; 6.603252661981647; True; 
207.1; 6.614686342282012; True; 
208.6; 6.623869268350302; True; 
209.5; 6.629817196018516; True; 
211.3; 6.633367445117007; True; 
212.1; 6.652922887567942; True; 
214.5; 6.662946614332625; True; 
215.5; 6.665580991017953; True; 
216.1; 6.687707279624819; True; 
216.9; 6.695744275197323; True; 
217.4; 6.702344358355769; True; 
221.7; 6.7160033436347994; True; 
223.3; 6.721893016214957; True; 
223.4; 6.7288405683399715; True; 
225.2; 6.740520586053664; True; 
227.3; 6.74927240829842; True; 
227.5; 6.777281791671014; True; 
230.2; 6.780101191467912; True; 
233.3; 6.783975003412671; True; 
233.4; 6.794488046659169; True; 
234.3; 6.804275767129094; True; 
235.3; 6.807467375684278; True; 
236.7; 6.8095597146352675; True; 
236.7; 6.818489822204214; True; 
238.4; 6.824321124850771; True; 
239.4; 6.8314218170650225; True; 
239.5; 6.836387419326411; True; 
241.9; 6.845098040014257; True; 
242.3; 6.869466410080866; True; 
244.3; 6.885869860903907; True; 
245.6; 6.893817223967463; True; 
249.4; 6.908163200055548; True; 
249.8; 6.914554698517634; True; 
251.5; 6.915241497306194; True; 
251.9; 6.9397188823541045; True; 
255.2; 6.948070481518941; True; 
256.7; 6.948266219880296; True; 
258.5; 6.973497308732063; True; 
259.4; 6.976670880624812; True; 
263.6; 6.981637424655769; True; 
264.5; 6.9851119795393535; True; 
266.3; 6.986189299736824; True; 
266.5; 6.987889609997746; True; 
266.5; 6.989004615698537; True; 
267.8; 6.989761187718778; True; 
268.4; 7.0285712526925375; True; 
272.6; 7.050766311233042; True; 
274.1; 7.052693941924968; True; 
278.6; 7.059941888061955; True; 
279.3; 7.076276255404218; True; 
280.4; 7.093071306376063; True; 
281.6; 7.104828403653656; True; 
282.4; 7.113943352306837; True; 
287.7; 7.14050804303818; True; 
290.8; 7.146438135285774; True; 
291; 7.151369850247461; True; 
293.6; 7.1541195255158465; True; 
294.7; 7.164947372621842; True; 
297.5; 7.171141151028382; True; 
298.5; 7.177536499929862; True; 
298.7; 7.20002926655377; True; 
304.6; 7.201123897207379; True; 
305.7; 7.204119982655925; True; 
307.5; 7.214313897424399; True; 
309.2; 7.227629649571009; True; 
311.8; 7.245265839457462; True; 
313.1; 7.27415784926368; True; 
322.7; 7.282168778304642; True; 
323; 7.292699003043929; True; 
323.6; 7.298853076409706; True; 
325.2; 7.3044905277734875; True; 
325.9; 7.313234291694724; True; 
326.8; 7.328175661438323; True; 
330.7; 7.356981400993131; True; 
336.8; 7.362482474751174; True; 
338; 7.365487984890899; True; 
339.6; 7.3718064585074154; True; 
340.3; 7.371990911464915; True; 
341.8; 7.392696953259666; True; 
349; 7.401228167498113; True; 
351.2; 7.413467412985825; True; 
355.9; 7.417637739652229; True; 
357.8; 7.421110129793434; True; 
359.7; 7.428782511496954; True; 
363.7; 7.4383841070347145; True; 
365.3; 7.464191370640999; True; 
366.1; 7.484014962667563; True; 
371.5; 7.486996888431823; True; 
372.3; 7.509336958017644; True; 
378; 7.511482288626001; True; 
382.1; 7.537441283407948; True; 
383.7; 7.541454428747589; True; 
386.7; 7.560743301054712; True; 
391.8; 7.563006187061794; True; 
394.5; 7.570075705321604; True; 
394.9; 7.5889436427400145; True; 
405.1; 7.593396842300207; True; 
408; 7.596377143997599; True; 
410.6; 7.596597095626461; True; 
411.1; 7.5970366649776535; True; 
411.8; 7.606058749410314; True; 
413.8; 7.625518228971638; True; 
415.3; 7.641176546613114; True; 
420; 7.665674780993894; True; 
425.7; 7.670709595223797; True; 
427.1; 7.698448538015329; True; 
432.3; 7.726238046802638; True; 
445.8; 7.731427587050948; True; 
448.8; 7.743744878592461; True; 
456.7; 7.743979865241843; True; 
458.4; 7.75648396444261; True; 
459.9; 7.768342058644533; True; 
462.1; 7.771807878999105; True; 
462.5; 7.781827152932428; True; 
469.9; 7.803525395576532; True; 
471.8; 7.808548551240405; True; 
479.5; 7.8169038393756605; True; 
481.9; 7.821251431545941; True; 
487; 7.826204423499252; True; 
487; 7.826981336911993; True; 
490.5; 7.8512583487190755; True; 
490.7; 7.8561244442423; True; 
493.5; 7.856910060300787; True; 
496.6; 7.881156321075563; True; 
501.7; 7.883434293683009; True; 
505.8; 7.886998045671099; True; 
514.5; 7.906011625271413; True; 
521.1; 7.922206277439017; True; 
523.8; 7.931813703959139; True; 
525.5; 7.933588510196653; True; 
528.6; 7.9419087743656; True; 
532.2; 7.950608224784231; True; 
532.6; 7.958659427052933; True; 
535.2; 7.965718970244221; True; 
540.6; 7.970346876230093; True; 
548.1; 7.993788813818705; True; 
562.6; 8.024895960107486; True; 
571.7; 8.02938377768521; True; 
577.3; 8.03261876085072; True; 
578.5; 8.066698550422995; True; 
592.3; 8.086715663944883; True; 
592.9; 8.088844562727004; True; 
593; 8.098643725817057; True; 
620.2; 8.10140335055533; True; 
621.7; 8.117933835039642; True; 
631.7; 8.12515582958053; True; 
642.5; 8.137986732723531; True; 
649.6; 8.144885418287142; True; 
653.5; 8.167021795790257; True; 
658.2; 8.174931593528441; True; 
678.5; 8.195622943586937; True; 
685.3; 8.220369632451394; True; 
708.1; 8.228143607597742; True; 
714.8; 8.266466895440242; True; 
737.7; 8.293804359919337; True; 
755.1; 8.296006669313673; True; 
772.6; 8.324076579739486; True; 
779.9; 8.336259552014194; True; 
791.9; 8.336259552014194; True; 
797; 8.346548558548474; True; 
805.6; 8.357934847000454; True; 
841.7; 8.366236123718293; True; 
855.5; 8.374748346010104; True; 
865.2; 8.39898106665813; True; 
871; 8.430075055551939; True; 
930.7; 8.436480695009495; True; 
955.9; 8.441066406639262; True; 
962.4; 8.461948495203762; True; 
965.5; 8.516006230386047; True; 
984.4; 8.557507201905658; True; 
1015; 8.597146487833696; True; 
1130; 8.612783856719735; True; 
