M: 20
Instance: 1
Algorithm: NSGA-II
Iteration: 1000
Population Size: 1000
Running Time: 1.263e+05 seconds
Distance; Skill Score; IsValid
174.6; 6.447158031342219; True; 
176; 6.471438407389298; True; 
178; 6.505149978319906; True; 
179.7; 6.506910725551519; True; 
180.3; 6.574494268285328; True; 
183.5; 6.589614540631267; True; 
186; 6.59692681434297; True; 
187.9; 6.605628222007619; True; 
188.8; 6.617943434828973; True; 
189.7; 6.629103650177136; True; 
189.8; 6.651084089243012; True; 
190.2; 6.689397662821282; True; 
191.8; 6.698187569866123; True; 
191.8; 6.706717782336758; True; 
191.9; 6.746011107751926; True; 
192.4; 6.754577656044731; True; 
195.7; 6.768860000842958; True; 
198.1; 6.776773802412107; True; 
198.8; 6.799891684656865; True; 
200.2; 6.805160901599434; True; 
201; 6.825231323199899; True; 
201.8; 6.834293512442695; True; 
202.2; 6.856547644856748; True; 
202.7; 6.862310309954271; True; 
203.9; 6.9011312513553715; True; 
204.8; 6.935658386100634; True; 
206; 6.944433317700215; True; 
208.9; 6.975661533181059; True; 
210.8; 6.986816504585537; True; 
212.1; 6.987129767659898; True; 
212.5; 6.995371906028163; True; 
214.2; 7.021189299069938; True; 
215.3; 7.027349607774756; True; 
216.5; 7.061829307294699; True; 
218.6; 7.0777311796523925; True; 
219.7; 7.082066934285113; True; 
221.1; 7.091315159697222; True; 
222.2; 7.102776614883441; True; 
223.7; 7.124178055474674; True; 
224; 7.186673867499746; True; 
226.5; 7.197831693328903; True; 
228; 7.20002926655377; True; 
228.6; 7.211921084308509; True; 
230.5; 7.232996110392154; True; 
231.1; 7.263872676865224; True; 
234.4; 7.269279389771899; True; 
236.5; 7.271144317949078; True; 
237.3; 7.301247088636211; True; 
238; 7.30984300471607; True; 
238.1; 7.3494717992143865; True; 
239.2; 7.380753770803899; True; 
243.1; 7.384532615494249; True; 
245.5; 7.3932241163612975; True; 
245.5; 7.433609843323719; True; 
246.2; 7.434249452396475; True; 
247.6; 7.449169732165201; True; 
250.6; 7.490941205356787; True; 
255.2; 7.497620649781288; True; 
256.9; 7.532499586094662; True; 
258.5; 7.547282307963304; True; 
261; 7.552424845704085; True; 
261.8; 7.590284403718162; True; 
262.5; 7.606488850442648; True; 
264.9; 7.615107987443194; True; 
267.4; 7.633771346082556; True; 
269.1; 7.670802284260944; True; 
273.3; 7.679700380871964; True; 
273.6; 7.683407299132094; True; 
274.1; 7.697054892272574; True; 
275.5; 7.700876708376903; True; 
275.6; 7.713826424380525; True; 
276.3; 7.739730528564717; True; 
277.3; 7.763427993562937; True; 
281.7; 7.768933942186781; True; 
282.4; 7.820661134643595; True; 
286.6; 7.8349926037330295; True; 
287.6; 7.839100782707153; True; 
290.1; 7.846275242412213; True; 
291.2; 7.90449915539782; True; 
295.1; 7.918868743380985; True; 
297.4; 7.923192190420668; True; 
298.1; 7.925157327175899; True; 
298.4; 7.933183479174614; True; 
300.5; 7.948608549876436; True; 
303.4; 7.962842681201243; True; 
303.5; 7.997823080745725; True; 
305.6; 8.015359755409214; True; 
307.1; 8.021189299069938; True; 
310.1; 8.036628895362162; True; 
313.1; 8.07881918309885; True; 
316.9; 8.079543007402906; True; 
318.1; 8.080626486921807; True; 
318.4; 8.084576277934332; True; 
319.2; 8.121887985103681; True; 
321.5; 8.133858125203334; True; 
324.4; 8.165541076722374; True; 
328.7; 8.169674434058807; True; 
329.9; 8.20139712432045; True; 
331.4; 8.208710019906402; True; 
332.4; 8.219584526214256; True; 
333.1; 8.23095955574857; True; 
333.7; 8.262925469331831; True; 
338.3; 8.29556709996248; True; 
343.6; 8.31722734917642; True; 
346.5; 8.340642377560705; True; 
350.1; 8.34084054981233; True; 
352.3; 8.38363586836188; True; 
353.1; 8.390758528738717; True; 
354.1; 8.39480177716271; True; 
356.2; 8.397940008672037; True; 
359.2; 8.437750562820389; True; 
365.4; 8.460897842756548; True; 
366.4; 8.4920616045126; True; 
368.6; 8.507045872427327; True; 
373.4; 8.556784782307025; True; 
377.2; 8.566437492195071; True; 
378.9; 8.575187844927662; True; 
382.5; 8.593175263478102; True; 
383.7; 8.608205007704326; True; 
384.1; 8.625106575403468; True; 
388.6; 8.642662331442036; True; 
390.7; 8.645815118296643; True; 
393.6; 8.650598898172657; True; 
394.9; 8.663135314957755; True; 
396; 8.67015304519218; True; 
398.2; 8.69836156605511; True; 
